id,host_resp_rate_pct,host_accept_rate_pct,host_listings_count,latitude,longitude,accommodates,bedrooms,beds,price_usd,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,clusters,cluster
20257125,100,97,6,37.74459,-122.49007,2,1.0,1.0,86.0,1,25,21,51,81,352,12,2,0,4.58,4.75,4.67,4.75,4.58,4.75,4.25,5,2,3,0,0.19,1,pink
20257216,100,97,7,37.76332,-122.48032,1,1.0,1.0,60.0,30,1125,30,60,90,90,108,4,0,4.84,4.94,4.88,4.97,4.96,4.71,4.68,5,0,5,0,1.67,1,pink
20269251,100,100,1,37.76116,-122.40166,2,1.0,1.0,165.0,30,42,0,0,1,5,86,7,0,5.0,5.0,5.0,5.0,4.99,5.0,4.93,1,1,0,0,1.4,1,pink
20269328,100,100,7,37.78726,-122.41428,2,1.0,1.0,115.0,1,365,26,53,79,314,26,5,0,4.62,4.88,4.58,5.0,5.0,4.62,4.69,7,0,7,0,0.41,1,pink
20286716,100,97,6,37.74627,-122.48974,2,1.0,2.0,86.0,1,25,21,51,81,352,12,2,0,4.17,4.25,4.0,4.25,4.33,4.17,4.0,5,2,3,0,0.19,1,pink
20286868,100,97,6,37.74641,-122.49126,2,1.0,1.0,100.0,1,25,6,36,66,337,23,7,0,4.74,4.87,4.74,4.87,4.91,4.73,4.68,5,2,3,0,0.36,1,pink
20287325,88,88,43,37.76944,-122.44992,2,1.0,1.0,220.0,1,25,0,0,0,0,118,0,0,4.7,4.81,4.58,4.86,4.86,4.86,4.61,43,0,16,26,1.85,1,pink
20305889,100,91,1,37.74087,-122.41257,4,2.0,2.0,338.0,1,180,10,40,70,159,103,21,6,4.99,4.99,4.94,4.99,5.0,4.91,4.79,1,1,0,0,1.61,1,pink
20311264,88,88,2,37.7505,-122.4091,3,1.0,1.0,150.0,30,30,0,0,0,0,4,0,0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,2,2,0,0,0.06,1,pink
20321045,100,88,3,37.78851,-122.41633,2,1.0,1.0,148.0,365,1125,27,57,87,362,20,1,0,5.0,5.0,4.95,5.0,5.0,4.85,4.85,3,3,0,0,0.32,1,pink
20331804,100,100,4,37.74305,-122.4213,2,1.0,1.0,85.0,4,21,0,0,0,0,32,0,0,4.81,4.91,4.91,4.91,4.97,4.78,4.59,4,1,3,0,0.5,1,pink
20335923,88,88,18,37.79234,-122.41965,1,1.0,1.0,47.0,365,450,0,0,0,0,2,0,0,4.5,5.0,4.5,4.5,5.0,5.0,5.0,5,0,5,0,0.03,1,pink
20355620,100,44,5,37.74204,-122.40837,2,1.0,2.0,113.0,90,360,9,39,69,159,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,1,3,0,0.02,1,pink
20361588,100,94,1,37.72667,-122.46094,2,1.0,2.0,175.0,3,1125,30,60,85,85,159,21,1,4.99,4.97,4.99,4.99,4.99,4.84,4.87,1,1,0,0,2.49,1,pink
20393341,100,98,3,37.76167,-122.44449,2,1.0,1.0,119.0,2,6,13,42,72,72,258,50,0,4.88,4.92,4.93,4.94,4.97,4.84,4.74,3,3,0,0,4.05,1,pink
20408154,100,100,4,37.75743,-122.48959,2,1.0,1.0,95.0,1,45,30,30,30,30,78,17,0,4.78,4.95,4.95,4.94,4.96,4.77,4.63,4,0,4,0,1.21,1,pink
20408951,88,88,1,37.80435,-122.41877,4,2.0,2.0,514.0,30,90,0,0,0,0,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.07,1,pink
20424542,100,100,2,37.74365,-122.45889,3,1.55,1.0,82.0,1,29,1,11,22,231,289,69,4,4.82,4.89,4.84,4.92,4.83,4.85,4.78,1,1,0,0,4.61,1,pink
20425693,89,95,1,37.7673,-122.44015,2,1.0,1.0,195.0,4,90,14,44,74,342,98,20,0,4.94,4.93,4.95,4.91,4.96,4.92,4.74,1,1,0,0,1.54,1,pink
20450156,100,100,3,37.78167,-122.39657,1,1.0,1.0,125.0,5,90,21,47,47,47,121,20,0,4.92,4.97,4.97,4.97,4.98,4.55,4.62,3,0,3,0,1.89,1,pink
20460402,88,100,3,37.71536,-122.43554,6,3.0,3.0,180.0,30,1125,0,0,1,181,27,2,0,4.89,4.96,4.89,5.0,4.96,4.48,4.85,2,2,0,0,0.42,1,pink
20478011,100,99,1,37.74912,-122.43861,5,2.0,3.0,390.0,2,29,0,0,0,0,115,21,0,4.75,4.8,4.61,4.94,4.94,4.88,4.53,1,1,0,0,1.81,1,pink
20488889,100,72,22,37.73566,-122.41317,2,1.0,1.0,92.0,30,1125,7,37,67,67,6,0,0,5.0,5.0,4.67,5.0,5.0,4.83,4.5,22,22,0,0,0.1,1,pink
20497174,82,38,79,37.78827,-122.41137,4,1.55,2.0,392.0,2,365,30,55,85,360,21,1,0,4.95,4.9,5.0,5.0,5.0,4.9,4.62,19,19,0,0,0.33,1,pink
20500854,100,100,1,37.73595,-122.43006,4,2.0,2.0,225.0,4,14,0,0,0,0,29,3,0,5.0,4.97,4.93,5.0,5.0,4.83,4.86,1,1,0,0,0.46,1,pink
20501065,88,88,1,37.75819,-122.4092,3,2.0,2.0,109.0,30,1125,0,0,0,0,14,0,0,4.79,4.86,4.86,4.93,4.93,5.0,4.71,1,1,0,0,0.22,1,pink
20505903,100,100,3,37.77983,-122.39801,1,1.0,1.0,99.0,5,28,30,42,42,42,125,18,0,4.93,4.95,4.95,4.98,5.0,4.7,4.83,3,0,3,0,1.95,1,pink
20543892,100,100,1,37.75779,-122.49204,2,1.0,1.0,150.0,4,14,0,0,0,0,69,3,0,4.94,5.0,5.0,5.0,4.91,4.91,4.82,1,1,0,0,1.42,1,pink
20563658,100,85,1,37.74296,-122.46428,3,2.0,2.0,228.0,3,1125,21,21,21,21,69,21,2,4.86,4.87,4.77,4.96,4.99,4.94,4.81,1,1,0,0,1.08,1,pink
20571008,100,100,2,37.77575,-122.49562,3,1.0,2.0,99.0,1,27,16,42,69,69,99,61,2,4.81,4.89,4.95,4.95,4.97,4.87,4.69,2,1,1,0,4.96,1,pink
20575733,100,97,7,37.76309,-122.48022,1,1.0,1.0,60.0,30,1125,25,55,85,85,112,8,0,4.82,4.93,4.88,4.96,4.88,4.74,4.69,5,0,5,0,1.76,1,pink
20576493,100,100,2,37.77628,-122.49414,4,2.0,2.0,161.0,1,27,12,36,63,63,122,64,1,4.75,4.86,4.93,4.97,4.94,4.9,4.63,2,1,1,0,4.75,1,pink
20591785,100,95,4,37.7943,-122.41655,2,1.0,1.0,300.0,2,1125,0,23,32,122,45,11,0,4.91,4.91,4.95,5.0,5.0,4.98,4.7,1,1,0,0,0.7,1,pink
20608608,88,88,1,37.7353,-122.43792,6,3.0,4.0,250.0,30,365,3,7,7,179,2,0,0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,1,1,0,0,0.03,1,pink
20620600,100,100,3,37.76615,-122.43657,4,2.0,2.0,438.0,3,1125,7,11,28,71,72,20,2,5.0,4.99,4.99,4.88,4.99,4.94,4.72,1,1,0,0,1.14,1,pink
20663782,100,80,1,37.80077,-122.42981,6,3.0,3.0,250.0,30,1125,30,60,90,365,14,3,1,4.71,4.64,4.64,4.71,4.36,4.71,4.43,1,1,0,0,0.24,1,pink
20695687,100,100,1,37.74774,-122.40776,2,1.0,1.0,150.0,2,9,17,47,77,77,269,26,0,4.97,4.97,4.97,4.98,4.99,4.82,4.94,1,0,1,0,4.28,1,pink
20696391,100,83,2,37.74436,-122.4323,4,1.0,1.0,99.0,30,1125,1,23,36,109,22,6,1,4.86,4.86,4.77,5.0,4.86,4.82,4.73,1,1,0,0,0.36,1,pink
20696918,88,88,1,37.71416,-122.44118,2,1.0,1.0,94.0,2,30,0,0,0,0,58,0,0,4.91,4.97,5.0,4.98,4.98,4.47,4.83,1,0,1,0,0.92,1,pink
20746223,80,84,6,37.8022,-122.437,4,1.55,1.0,94.0,30,1000,0,0,15,172,6,1,0,4.17,4.33,4.0,4.33,4.17,5.0,4.0,4,4,0,0,0.1,1,pink
20750111,100,67,2,37.76476,-122.42966,2,1.0,1.0,125.0,3,28,0,0,0,0,38,2,0,4.79,5.0,4.42,5.0,5.0,4.97,4.79,2,1,1,0,0.6,1,pink
20762414,100,100,1,37.74499,-122.45486,5,3.0,3.0,329.0,1,1125,16,42,66,306,294,55,3,4.97,4.99,4.96,4.96,4.97,4.87,4.83,1,1,0,0,4.65,1,pink
20776056,100,100,1,37.80439,-122.40437,2,1.0,2.0,121.0,30,1125,26,26,54,329,18,6,0,4.72,4.78,4.83,4.78,4.89,4.89,4.56,1,1,0,0,0.3,1,pink
20805606,100,100,2,37.75502,-122.40762,3,1.0,2.0,380.0,2,10,22,34,64,68,31,12,1,4.84,4.9,5.0,4.97,4.9,4.87,4.65,1,1,0,0,0.49,1,pink
20817603,82,38,79,37.78889,-122.40926,4,1.55,2.0,303.0,2,365,30,57,87,362,4,0,0,4.75,5.0,5.0,4.75,5.0,5.0,4.75,19,19,0,0,0.06,1,pink
20818261,82,38,79,37.78904,-122.41013,4,1.55,2.0,292.0,2,365,30,57,87,362,11,0,0,4.73,4.64,5.0,4.73,4.73,4.82,4.45,19,19,0,0,0.19,1,pink
20837529,100,96,4,37.71477,-122.40849,2,2.0,2.0,140.0,2,29,30,60,90,90,317,35,2,4.68,4.85,4.8,4.9,4.9,4.56,4.67,4,3,1,0,4.99,1,pink
20847212,100,99,455,37.77382,-122.44678,4,2.0,2.0,300.0,7,1125,0,0,16,269,15,6,1,4.93,5.0,4.67,5.0,4.87,4.87,4.67,7,7,0,0,0.4,1,pink
20851055,88,88,1,37.7915,-122.39595,4,1.0,1.0,199.0,90,90,0,0,0,0,11,0,0,4.91,5.0,5.0,5.0,5.0,5.0,4.91,1,1,0,0,0.18,1,pink
20852099,100,96,4,37.71399,-122.40854,3,1.0,2.0,82.0,1,29,30,60,90,90,330,55,3,4.59,4.78,4.78,4.92,4.92,4.51,4.65,4,3,1,0,5.21,1,pink
20857268,100,100,1,37.7606,-122.44509,4,2.0,2.0,200.0,30,1125,13,40,70,250,26,3,0,4.96,5.0,5.0,5.0,5.0,4.82,4.64,1,1,0,0,0.42,1,pink
20870768,95,91,12,37.73899,-122.39155,2,1.0,1.0,69.0,30,45,8,38,68,343,8,0,0,4.38,4.63,4.25,4.75,4.88,4.5,4.5,5,0,5,0,0.13,1,pink
20873957,100,99,4,37.775085,-122.407234,6,3.0,4.0,380.0,2,365,2,8,12,251,76,17,2,4.64,4.71,4.78,4.87,4.87,4.36,4.51,4,4,0,0,1.21,1,pink
20874967,82,38,79,37.78666,-122.4093,4,1.55,2.0,303.0,2,365,30,55,85,360,4,0,0,4.75,4.75,4.75,5.0,4.75,5.0,4.75,19,19,0,0,0.07,1,pink
20906522,100,100,5,37.78157,-122.46191,3,1.0,2.0,69.0,1,14,3,12,36,124,349,69,8,4.71,4.88,4.72,4.87,4.82,4.79,4.66,5,0,5,0,5.51,1,pink
20933318,100,100,1,37.79722,-122.41789,3,1.55,1.0,197.0,3,1125,6,18,33,257,224,56,4,4.96,4.98,4.96,5.0,5.0,4.95,4.75,1,1,0,0,3.68,1,pink
20957462,100,79,6,37.79586,-122.41915,2,1.55,1.0,60.0,30,200,14,21,21,206,18,3,0,4.65,4.71,4.41,4.76,4.94,4.71,4.41,6,4,2,0,0.3,1,pink
20960130,100,100,2,37.73306,-122.39551,8,4.0,5.0,200.0,30,31,0,17,31,153,26,0,0,5.0,5.0,4.92,5.0,4.96,4.5,4.77,2,2,0,0,0.59,1,pink
20967325,100,99,3,37.77752,-122.46633,4,2.0,2.0,374.0,2,27,5,5,5,5,122,21,1,4.92,4.98,4.96,4.98,4.98,4.9,4.7,2,1,1,0,1.93,1,pink
20981346,100,100,2,37.73881,-122.42982,2,1.55,1.0,150.0,3,30,0,30,60,150,113,18,0,4.78,4.84,4.65,4.96,4.84,4.73,4.74,1,1,0,0,1.81,1,pink
20990167,88,88,1,37.80296,-122.43642,2,1.55,1.0,195.0,30,1125,0,0,0,0,2,0,0,3.0,5.0,2.0,5.0,4.0,5.0,3.0,1,1,0,0,0.03,1,pink
20990790,100,94,2,37.77498,-122.50132,4,2.0,2.0,350.0,3,30,0,1,2,252,23,17,2,4.96,4.96,4.83,5.0,4.96,5.0,4.78,1,1,0,0,0.78,1,pink
20994570,100,97,2,37.76261,-122.50133,2,1.0,1.0,135.0,2,28,17,47,77,167,229,25,3,4.78,4.86,4.91,4.98,4.99,4.85,4.72,1,1,0,0,3.93,1,pink
21010862,100,99,4,37.775085,-122.407234,2,1.0,1.0,181.0,2,365,3,9,13,165,173,34,1,4.84,4.88,4.89,4.9,4.85,4.58,4.74,4,4,0,0,2.77,1,pink
21011550,100,54,17,37.78779,-122.45167,2,1.0,1.0,112.0,30,1125,0,0,0,261,3,2,0,3.67,4.33,3.67,4.33,4.0,4.33,3.67,16,16,0,0,0.07,1,pink
21024486,88,88,1,37.78716,-122.44261,2,1.0,1.0,80.0,30,80,0,0,0,0,3,0,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,1,0,1,0,0.07,1,pink
21026079,88,88,43,37.76944,-122.44992,2,1.0,1.0,206.0,1,25,0,0,0,0,65,0,0,4.66,4.66,4.22,4.95,4.92,4.91,4.49,43,0,16,26,1.03,1,pink
21026891,88,88,43,37.76944,-122.44992,1,1.0,1.0,114.0,1,25,0,0,0,0,85,0,0,4.74,4.85,4.33,4.89,4.78,4.81,4.71,43,0,16,26,1.34,1,pink
21026964,88,88,43,37.76944,-122.44992,1,1.0,1.0,126.0,1,25,0,0,0,0,74,0,0,4.86,4.85,4.53,4.88,4.93,4.96,4.82,43,0,16,26,1.18,1,pink
21028247,100,91,2,37.72937,-122.46126,6,2.0,2.0,269.0,3,300,22,46,76,76,110,15,0,4.84,4.93,4.88,4.99,4.99,4.85,4.81,2,2,0,0,1.75,1,pink
21028485,100,100,12,37.72655,-122.42029,2,1.0,1.0,39.0,30,1125,30,60,90,365,12,3,1,4.08,4.33,3.58,4.5,4.33,4.25,3.67,7,1,6,0,0.23,1,pink
21037519,100,53,3,37.75197,-122.41667,2,1.0,1.0,75.0,30,365,0,2,32,122,11,4,1,4.82,4.82,4.73,4.91,5.0,4.82,4.55,3,3,0,0,0.19,1,pink
21045694,100,100,1,37.71533,-122.44026,5,1.55,2.0,87.0,2,1125,2,32,62,62,163,1,0,4.9,4.91,4.93,4.94,4.99,4.66,4.81,1,1,0,0,2.58,1,pink
21047729,83,62,1,37.74826,-122.42699,4,2.0,2.0,140.0,30,1125,21,21,21,248,29,2,0,4.79,4.9,4.86,4.79,4.86,4.9,4.55,1,1,0,0,0.47,1,pink
21057963,100,93,1,37.75881,-122.42998,4,2.0,2.0,278.0,30,180,29,59,89,89,31,5,0,4.94,4.87,4.84,4.97,4.94,4.97,4.71,1,1,0,0,0.5,1,pink
21058406,100,50,1,37.78628,-122.43754,1,1.0,1.0,75.0,30,90,19,49,79,137,104,4,0,4.82,4.93,4.93,4.96,4.94,4.83,4.82,1,1,0,0,1.65,1,pink
21082676,100,67,2,37.76476,-122.42966,4,2.0,2.0,399.0,2,28,4,4,4,4,228,4,3,4.91,4.95,4.81,4.97,4.98,4.97,4.77,2,1,1,0,3.62,1,pink
21086731,100,84,1,37.76295,-122.39322,4,2.0,2.0,275.0,3,21,6,6,6,47,8,8,0,5.0,5.0,5.0,5.0,5.0,5.0,4.88,1,1,0,0,1.57,1,pink
21110366,90,91,153,37.76426,-122.41723,2,1.55,1.0,90.0,30,180,17,47,77,167,5,1,0,4.8,4.8,4.2,5.0,5.0,3.8,4.4,153,152,1,0,0.08,1,pink
21111630,100,100,4,37.79187,-122.40679,6,1.0,2.0,96.0,1,27,8,26,53,313,357,97,7,4.96,4.95,4.97,4.97,4.96,4.94,4.86,4,0,4,0,7.63,1,pink
21113266,100,100,3,37.72531,-122.43926,2,1.0,1.0,275.0,1,14,26,56,86,173,227,25,0,4.93,4.92,4.94,4.96,4.96,4.82,4.86,3,1,2,0,3.6,1,pink
21125429,100,93,1,37.78706,-122.4644,2,1.55,1.0,210.0,3,30,10,28,45,313,89,25,0,4.89,4.91,4.91,4.93,4.85,4.91,4.77,1,1,0,0,1.53,1,pink
21136811,100,99,3,37.77707,-122.46633,2,1.0,1.0,151.0,2,27,17,43,73,73,98,19,0,4.95,4.96,4.96,4.98,4.98,4.76,4.76,2,1,1,0,1.65,1,pink
21165478,86,85,1,37.77635,-122.44205,2,1.0,1.0,235.0,4,28,2,23,53,193,62,11,0,4.95,4.89,4.94,4.94,4.95,4.97,4.79,1,1,0,0,1.06,1,pink
21186680,100,97,2,37.77403,-122.42561,4,2.0,2.0,395.0,3,5,0,1,31,121,33,6,2,4.94,5.0,4.88,5.0,5.0,4.97,4.7,2,1,1,0,0.56,1,pink
21187925,100,93,2,37.73452,-122.39793,3,1.0,2.0,185.0,1,28,18,43,73,163,229,37,2,4.95,4.97,4.99,4.98,4.98,4.68,4.8,2,2,0,0,3.67,1,pink
21189031,100,96,1,37.75136,-122.42562,2,1.55,1.0,152.0,3,30,5,5,18,58,70,18,1,4.84,4.91,4.7,5.0,4.99,4.91,4.77,1,1,0,0,1.12,1,pink
21191232,100,100,1,37.72046,-122.46311,2,1.0,2.0,60.0,1,7,6,29,51,322,187,33,3,4.84,4.89,4.96,4.95,4.86,4.76,4.81,1,0,1,0,3.22,1,pink
21191422,100,100,12,37.72667,-122.42027,2,1.0,1.0,45.0,30,1125,30,60,90,365,5,2,0,4.4,4.6,4.4,5.0,5.0,4.6,4.6,7,1,6,0,0.08,1,pink
21202330,88,83,1,37.80418,-122.42781,2,1.0,1.0,180.0,30,1125,13,13,15,290,13,3,0,4.77,4.77,4.62,4.92,4.69,5.0,4.85,1,1,0,0,0.24,1,pink
21203146,100,100,2,37.75178,-122.49341,4,1.0,2.0,117.0,1,1125,14,44,74,164,441,98,3,4.91,4.94,4.93,4.99,4.97,4.83,4.83,2,0,2,0,7.1,1,pink
21220773,100,88,1,37.72127,-122.42996,2,1.0,1.0,120.0,7,29,29,59,89,89,215,0,0,4.75,4.84,4.49,4.84,4.89,4.77,4.77,1,0,1,0,3.53,1,pink
21231393,90,91,153,37.78593,-122.41463,2,1.55,1.0,91.0,30,150,27,57,87,177,2,0,0,3.5,4.0,4.0,5.0,4.0,2.5,2.5,153,152,1,0,0.05,1,pink
21231615,100,100,2,37.75277,-122.49539,2,1.0,1.0,76.0,1,60,10,40,70,160,373,84,5,4.91,4.95,4.95,4.95,4.97,4.76,4.85,2,0,2,0,5.97,1,pink
21232003,90,91,153,37.78402,-122.41198,2,1.55,1.0,81.0,30,150,29,59,89,89,5,0,0,4.0,5.0,4.8,5.0,5.0,3.6,4.4,153,152,1,0,0.08,1,pink
21233544,100,100,1,37.74798,-122.50688,2,1.0,1.0,98.0,2,28,0,20,50,50,161,28,2,4.96,4.98,4.99,4.99,4.99,4.89,4.93,1,1,0,0,2.73,1,pink
21253864,100,67,2,37.72133,-122.46872,1,1.0,1.0,40.0,30,1125,0,0,3,184,4,1,1,5.0,5.0,4.33,5.0,5.0,4.67,4.67,2,0,2,0,0.07,1,pink
21279801,100,100,3,37.74613,-122.41778,6,3.0,4.0,400.0,2,1125,0,0,0,0,3,0,0,5.0,5.0,4.0,5.0,5.0,5.0,4.67,2,2,0,0,0.06,1,pink
21280829,86,93,2,37.7761,-122.41615,5,2.0,2.0,395.0,1,29,16,41,68,81,254,59,5,4.77,4.78,4.74,4.76,4.81,4.69,4.63,2,1,1,0,4.11,1,pink
21281754,100,98,3,37.76077,-122.4428,3,2.0,2.0,324.0,2,6,17,44,74,164,48,18,0,4.96,4.96,4.92,4.94,4.96,4.9,4.73,3,3,0,0,0.78,1,pink
21292744,100,92,8,37.76894,-122.43675,4,2.0,2.0,200.0,30,180,0,13,13,103,20,4,1,5.0,5.0,4.85,5.0,5.0,5.0,4.85,2,2,0,0,0.32,1,pink
21298312,88,100,1,37.74033,-122.4304,6,2.0,2.0,300.0,30,1125,19,49,79,169,10,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.2,1,pink
21307662,100,99,1,37.76432,-122.48151,4,1.0,2.0,158.0,1,28,5,30,60,117,304,75,5,4.92,4.98,4.95,4.99,4.98,4.92,4.83,1,1,0,0,5.24,1,pink
21312569,100,93,1,37.73883,-122.41796,4,2.0,2.0,300.0,2,1125,20,45,75,75,82,12,0,4.9,4.93,4.94,4.98,4.99,4.95,4.8,1,1,0,0,1.38,1,pink
21322334,100,100,1,37.72941,-122.42361,4,2.0,2.0,100.0,2,7,7,7,7,7,79,13,2,4.86,4.9,4.84,4.99,4.99,4.72,4.86,1,1,0,0,1.43,1,pink
21323311,100,98,3,37.75958,-122.44256,5,3.0,3.0,529.0,3,60,1,28,53,53,5,4,1,5.0,5.0,5.0,5.0,5.0,5.0,4.8,3,3,0,0,0.09,1,pink
21327347,100,100,1,37.76302,-122.48987,3,1.0,2.0,151.0,2,1125,9,19,49,49,250,40,4,4.96,4.98,4.96,4.98,4.99,4.9,4.82,1,1,0,0,4.05,1,pink
21348008,100,100,2,37.80542,-122.44152,4,2.0,2.0,250.0,30,730,0,30,60,271,4,1,0,5.0,4.75,5.0,5.0,5.0,5.0,4.75,2,2,0,0,0.07,1,pink
21356103,80,84,6,37.80225,-122.43685,10,3.0,5.0,300.0,30,1125,29,31,31,271,10,2,0,4.3,4.6,4.0,4.8,4.4,5.0,4.4,4,4,0,0,0.19,1,pink
21370662,100,95,1,37.76033,-122.43142,2,1.0,1.0,164.0,3,10,10,26,56,56,175,46,1,4.92,4.97,4.98,4.96,5.0,4.91,4.82,1,1,0,0,2.82,1,pink
21377089,88,100,1,37.77633,-122.44402,4,1.0,4.0,175.0,30,1125,0,0,0,99,10,2,0,5.0,5.0,5.0,5.0,4.9,5.0,5.0,1,1,0,0,0.18,1,pink
21377843,100,91,44,37.79977,-122.40504,2,1.0,1.0,237.0,30,1125,27,57,87,362,5,1,0,5.0,4.6,5.0,5.0,4.8,5.0,4.6,5,5,0,0,0.09,1,pink
21380403,88,88,1,37.74716,-122.41298,3,1.0,1.0,120.0,30,180,0,0,0,0,71,0,0,4.79,4.93,4.96,4.92,4.93,4.9,4.66,1,1,0,0,1.15,1,pink
21389519,100,98,4,37.72991,-122.44753,2,1.0,1.0,110.0,1,28,15,41,71,71,91,36,5,4.89,4.91,4.8,4.92,4.95,4.85,4.69,3,3,0,0,2.39,1,pink
21399171,88,100,1,37.75163,-122.44162,1,1.0,2.0,218.0,30,90,30,60,90,180,48,0,0,5.0,5.0,5.0,5.0,5.0,4.85,4.92,1,1,0,0,0.81,1,pink
21413104,90,91,153,37.78405,-122.41434,2,1.55,1.0,83.0,30,150,27,57,87,177,2,0,0,4.5,4.5,4.0,4.5,4.5,3.5,4.5,153,152,1,0,0.04,1,pink
21425660,100,100,1,37.71972,-122.40361,5,1.0,2.0,118.0,2,5,14,44,74,74,363,73,2,4.91,4.95,4.94,4.99,4.98,4.76,4.87,1,1,0,0,5.85,1,pink
21440528,100,100,1,37.74735,-122.41016,4,2.0,2.0,143.0,30,208,12,42,59,73,38,4,0,4.79,4.87,4.74,4.97,4.89,4.87,4.5,1,1,0,0,0.61,1,pink
21449226,88,88,43,37.76944,-122.44992,2,1.0,1.0,220.0,1,25,0,0,0,0,49,0,0,4.59,4.59,4.24,4.88,4.71,4.82,4.41,43,0,16,26,0.8,1,pink
21450077,90,91,153,37.78475,-122.41636,2,1.55,1.0,91.0,30,180,27,57,87,177,2,2,0,3.5,4.0,4.5,5.0,4.0,2.5,4.0,153,152,1,0,0.28,1,pink
21464833,100,92,3,37.77658,-122.44209,5,3.0,4.0,170.0,30,350,0,0,0,148,10,0,0,4.9,4.9,4.8,5.0,5.0,5.0,4.8,3,3,0,0,0.18,1,pink
21475672,90,91,153,37.76471,-122.41674,2,1.55,1.0,88.0,30,150,27,57,87,177,3,0,0,3.67,4.67,4.33,5.0,5.0,4.0,4.0,153,152,1,0,0.05,1,pink
21490551,80,43,3,37.79384,-122.4173,3,1.0,1.0,95.0,30,90,0,25,55,145,7,0,0,4.4,4.0,4.0,4.4,5.0,5.0,4.6,1,1,0,0,0.12,1,pink
21502035,100,54,17,37.7861,-122.45186,2,1.0,1.0,121.0,30,1125,29,59,89,364,4,1,0,3.5,3.75,4.25,4.0,5.0,4.75,3.5,16,16,0,0,0.08,1,pink
21514950,100,44,1,37.7805,-122.47071,4,3.0,5.0,320.0,30,160,29,59,89,179,29,3,0,4.93,4.93,4.96,4.93,4.96,4.85,4.78,1,1,0,0,0.52,1,pink
21526852,88,88,1,37.75749,-122.41137,4,2.0,2.0,196.0,30,31,0,0,0,0,26,0,0,4.8,4.96,4.84,4.92,4.88,4.68,4.84,1,1,0,0,0.45,1,pink
21529297,100,100,2,37.77408,-122.4306,2,1.0,1.0,81.0,5,9,1,14,27,27,186,28,1,4.93,4.98,4.97,4.93,4.91,4.97,4.88,2,0,2,0,3.01,1,pink
21530578,100,100,2,37.77401,-122.43051,1,1.0,1.0,66.0,4,9,4,17,30,30,135,3,0,4.89,4.95,4.99,4.91,4.96,4.93,4.81,2,0,2,0,2.18,1,pink
21552181,88,88,1,37.73671,-122.42686,3,1.0,2.0,100.0,30,120,0,0,0,0,33,0,0,5.0,5.0,5.0,5.0,5.0,4.75,4.84,1,1,0,0,0.55,1,pink
21555212,88,88,43,37.76944,-122.44992,1,1.0,1.0,100.0,1,25,0,0,0,0,47,0,0,4.7,4.85,4.55,4.87,4.83,4.85,4.81,43,0,16,26,0.81,1,pink
21561809,100,99,3,37.72146,-122.43942,12,3.0,5.0,400.0,7,28,0,0,0,0,4,0,0,5.0,5.0,5.0,4.5,5.0,4.75,4.75,3,3,0,0,0.07,1,pink
21578559,96,81,92,37.77951,-122.42134,2,1.55,1.0,126.0,2,1125,30,53,83,182,36,2,0,4.78,4.97,4.72,5.0,4.94,4.97,4.86,25,2,23,0,0.65,1,pink
21579309,96,81,92,37.77864,-122.42226,2,1.55,1.0,126.0,2,1125,30,53,83,182,27,0,0,4.7,4.85,4.78,5.0,4.93,4.63,4.7,25,2,23,0,0.45,1,pink
21583195,96,81,92,37.77864,-122.42226,2,1.55,1.0,178.0,2,1125,19,42,69,168,114,17,1,4.8,4.86,4.92,4.89,4.97,4.88,4.75,25,2,23,0,1.9,1,pink
21584555,83,100,2,37.77652,-122.43148,3,1.0,1.0,178.0,1,29,7,26,56,56,167,14,0,4.81,4.88,4.66,4.93,4.96,4.91,4.77,2,0,2,0,3.0,1,pink
21592081,100,74,12,37.76444,-122.45559,1,1.0,1.0,60.0,32,99,30,60,90,365,4,3,1,5.0,4.5,4.5,5.0,5.0,5.0,4.5,12,0,12,0,0.09,1,pink
21594483,100,90,3,37.76383,-122.4955,4,1.0,2.0,85.0,30,90,0,14,14,210,158,3,0,4.83,4.86,4.85,4.96,4.94,4.78,4.71,2,2,0,0,2.6,1,pink
21596397,100,100,1,37.75644,-122.40096,2,1.0,1.0,116.0,2,28,11,35,52,175,238,59,4,4.86,4.92,4.86,4.99,4.99,4.87,4.77,1,1,0,0,3.91,1,pink
21610333,90,91,153,37.78618,-122.41453,2,1.55,1.0,89.0,30,150,27,57,87,177,1,1,0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,153,152,1,0,0.22,1,pink
